SONG_NUM,NAME,RAGAM,COMPOSER,BEATS,NADAI,BPM,EDUPPU,AROHANA,AVAROHANA,NOTATION_SOURCE,ROW_TYPE,SECTION,NOTATION_STRING,ATOM_DATA
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Pallavi (P.1),macanmākēlarāvi,"[""macan"", """", """", """", """", """", ""m\u0101"", """", """", """", """", """", ""k\u0113"", """", """", """", """", """", ""la"", """", """", """", ""r\u0101"", """", """", """", """", """", """", """", ""vi"", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Pallavi (P.1),"G,,,,,MGM,D,,,ṠNNDD,,D,Ṡ,Ṡ,ṠNNDMD","[{""text"": ""G"", ""index"": 160, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 161, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 162, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 163, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 164, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 165, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 166, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 167, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 168, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 169, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 170, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 171, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 172, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 173, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 174, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 175, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 176, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 177, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 178, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 179, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 180, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 181, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 182, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 183, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 184, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 185, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 186, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 187, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 188, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 189, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 190, ""isEduppu"": false, ""speed"": 1}, {""text"": ""MD"", ""index"": 191, ""isEduppu"": false, ""speed"": 2, ""groupId"": ""brace-8"", ""isBraceChild"": true}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Pallavi (P.1),cāmarugannaśrīrāmacan,"[""c\u0101"", """", """", """", """", """", ""ma"", """", ""ru"", """", """", """", ""gan"", """", """", """", ""na"", """", ""\u015br\u012b"", """", """", """", """", """", """", """", """", ""r\u0101"", """", """", """", ""macan""]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Pallavi (P.1),"N,D,ṘṠṠN,","[{""text"": ""N,"", ""index"": 192, ""isEduppu"": false, ""speed"": 2, ""groupId"": ""brace-10"", ""isBraceChild"": true}, {""text"": ""D,"", ""index"": 193, ""isEduppu"": false, ""speed"": 2, ""groupId"": ""brace-12"", ""isBraceChild"": true}, {""text"": ""\u1e58\u1e60"", ""index"": 194, ""isEduppu"": false, ""speed"": 2, ""groupId"": ""brace-14"", ""isBraceChild"": true}, {""text"": ""\u1e60"", ""index"": 195, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 196, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 197, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Pallavi (P.1),dra,"["""", """", """", """", ""dra"", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Anupallavi (A.1),",,,,,,M,N,NDD,D,Ṡ,,,,ṘĠṀĠṘ,,,ĠṀĠ","[{""text"": "","", ""index"": 0, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 1, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 2, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 3, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 4, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 5, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 6, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 7, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 8, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 9, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 10, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 11, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 12, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 13, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 14, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 15, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 16, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 17, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 18, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 19, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 20, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 21, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 22, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e40"", ""index"": 23, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 24, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 25, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 26, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 27, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 28, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 29, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e40"", ""index"": 30, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 31, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Anupallavi (A.1),sākētarāja,"["""", """", """", """", """", """", """", """", ""s\u0101"", """", """", """", ""k\u0113"", """", """", """", """", """", """", ""ta"", """", """", """", """", ""r\u0101"", """", """", """", """", ""ja"", """", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Anupallavi (A.1),"ṘṠ,,,DṠ,NNDD,D,Ṡ,MDṠ,ṘĠṀĠṘṘ,,ṘĠṀ","[{""text"": ""\u1e58"", ""index"": 32, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 33, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 34, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 35, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 36, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 37, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 38, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 39, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 40, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 41, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 42, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 43, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 44, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 45, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 46, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 47, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 48, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 49, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 50, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 51, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 52, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 53, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 54, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e40"", ""index"": 55, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 56, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 57, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 58, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 59, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 60, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 61, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u0120"", ""index"": 62, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e40"", ""index"": 63, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Anupallavi (A.1),kusākētarājaku,"["""", """", """", """", ""ku"", ""s\u0101"", """", """", """", ""k\u0113"", """", """", """", ""ta"", """", ""r\u0101"", """", """", """", """", """", """", ""ja"", """", """", """", """", """", """", """", ""ku"", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Anupallavi (A.1),"ĠṘṠ,,D,Ṡ,ṠNN,D,M,,D,,N,,,,,ṠNN,D","[{""text"": ""\u0120"", ""index"": 64, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 65, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 66, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 67, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 68, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 69, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 70, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 71, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 72, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 73, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 74, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 75, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 76, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 77, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 78, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 79, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 80, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 81, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 82, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 83, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 84, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 85, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 86, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 87, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 88, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 89, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 90, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 91, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 92, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 93, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 94, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 95, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Anupallavi (A.1),māsadbhaktamandāraśrī,"["""", """", ""m\u0101"", """", """", ""sad"", """", """", """", ""bha"", """", """", """", ""kta"", """", """", """", """", ""mand\u0101"", """", """", """", """", """", """", ""ra"", """", """", """", """", """", ""\u015br\u012b""]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Anupallavi (A.1),",ṠṠNNDD,DṘṘṘṠṘṘṘṠNN,D,DM,D,,N,D,","[{""text"": "","", ""index"": 96, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 97, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 98, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 99, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 100, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 101, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 102, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 103, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 104, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 105, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 106, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 107, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 108, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 109, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 110, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e58"", ""index"": 111, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 112, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 113, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 114, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 115, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 116, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 117, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 118, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 119, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 120, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 121, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 122, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 123, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 124, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 125, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 126, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 127, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Anupallavi (A.1),kasadbhaktamandāra,"["""", """", """", """", """", ""ka"", """", """", ""sad"", """", """", """", """", ""bha"", """", """", """", ""ktamand\u0101"", """", """", """", """", """", """", """", ""ra"", """", """", """", """", """", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Anupallavi (A.1),"ṘṠṠNNDṠNND,D,","[{""text"": ""\u1e58"", ""index"": 128, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 129, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 130, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 131, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 132, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 133, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 134, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 135, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 136, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 137, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 138, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 139, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 140, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Anupallavi (A.1),śrīka,"["""", """", """", """", """", ""\u015br\u012b"", """", """", """", ""ka"", """", """", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Charaṇam (C.1),",,,,,,M,M,M,,,M,MGG,,,G,M,D,,,ṠN","[{""text"": "","", ""index"": 0, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 1, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 2, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 3, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 4, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 5, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 6, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 7, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 8, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 9, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 10, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 11, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 12, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 13, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 14, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 15, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 16, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 17, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 18, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 19, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 20, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 21, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 22, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 23, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 24, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 25, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 26, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 27, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 28, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 29, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 30, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 31, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Charaṇam (C.1),jatagūrccinā,"["""", """", """", """", """", """", """", """", ""ja"", """", """", """", ""ta"", """", ""g\u016brc"", """", """", """", """", """", ""ci"", """", """", """", ""n\u0101"", """", """", """", """", """", """", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Charaṇam (C.1),"NDD,,,,D,ṠNNDD,M,GMGRS,MG,MD,,,Ṡ","[{""text"": ""N"", ""index"": 32, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 33, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 34, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 35, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 36, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 37, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 38, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 39, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 40, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 41, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 42, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 43, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 44, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 45, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 46, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 47, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 48, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 49, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 50, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 51, ""isEduppu"": false, ""speed"": 1}, {""text"": ""R"", ""index"": 52, ""isEduppu"": false, ""speed"": 1}, {""text"": ""S"", ""index"": 53, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 54, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 55, ""isEduppu"": false, ""speed"": 1}, {""text"": ""G"", ""index"": 56, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 57, ""isEduppu"": false, ""speed"": 1}, {""text"": ""M"", ""index"": 58, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 59, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 60, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 61, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 62, ""isEduppu"": false, ""speed"": 1}, {""text"": ""\u1e60"", ""index"": 63, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Charaṇam (C.1),takajagamellameccaga,"["""", """", ""ta"", """", """", """", ""ka"", ""ja"", """", """", ""ga"", """", """", ""mel"", """", """", """", """", ""la"", """", """", ""me"", """", """", ""cca"", """", """", """", """", ""ga"", """", """"]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,SWARA,Charaṇam (C.1),"NND,D,,","[{""text"": ""N"", ""index"": 64, ""isEduppu"": false, ""speed"": 1}, {""text"": ""N"", ""index"": 65, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 66, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 67, ""isEduppu"": false, ""speed"": 1}, {""text"": ""D"", ""index"": 68, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 69, ""isEduppu"": false, ""speed"": 1}, {""text"": "","", ""index"": 70, ""isEduppu"": false, ""speed"": 1}]"
1,MakelaraVicharamu,Ravicandrika (Mēḷa 28),Thyagaraja,8,4,120,7,S R2 G3 M1 D2 Ṡ,Ṡ N2 D2 M1 G3 R2 S,TKGovidaRao,LYRIC,Charaṇam (C.1),karamuna,"[""ka"", """", ""ra"", """", """", """", ""muna""]"
